k_omega,d_des,alpha_1,T_c1,alpha_2,T_c2,p_T_x_0,p_T_y_0,z,sigma,dt
1,0.6,0.5,2,0.9,3,0,0,-0.0034541022032499313,"[0, 0]",0
t,tStep,p_a_x(t),p_a_y(t),p_T_x(t),p_T_y(t),pT_hat_x(t),pT_hat_y(t),P_11(t),P_12(t),P_21(t),P_22(t),q_1(t),q_2(t),xi_1(t),xi_2(t),varphi_x(t),varphi_y(t),u_x(t),u_y(t),z,sigma,dt
-0.19198250770568848,0,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,1.3955748081207275
1.2040913105010986,1,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3946126610246148,0.036630895730346814,0.036630895730346814,0.0009621470961132037,-9.544294923618315e-18,2.2691891891244356e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.011498451232910156
1.2155897617340088,2,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.390067299242019,0.03651150725914748,0.03651150725914748,0.00095901123856499,-9.513187882502135e-18,2.261793382312996e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015500307083129883
1.2310900688171387,3,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3840104499888823,0.036352418058506586,0.036352418058506586,0.000954832601669338,-9.47173669164792e-18,2.2519382180588033e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015505790710449219
1.246595859527588,4,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3780453742083698,0.036195739379869724,0.036195739379869724,0.0009507172795439109,-9.430913569872218e-18,2.2422323794042895e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.01527547836303711
1.261871337890625,5,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3722600189456184,0.036043781240297716,0.036043781240297716,0.0009467259470961257,-9.391320399374942e-18,2.2328189659280095e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015517234802246094
1.277388572692871,6,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3664728748219241,0.03589177611450473,0.03589177611450473,0.0009427333805082746,-9.351714986470226e-18,2.223402641776941e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015163898468017578
1.2925524711608887,7,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3609052629542604,0.03574553722288188,0.03574553722288188,0.0009388922698253826,-9.313611983987673e-18,2.2143435209096018e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015499353408813477
1.3085637092590332,8,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3553007790623222,0.03559832985068065,0.03559832985068065,0.0009350257210319135,-9.275256640848864e-18,2.205224405176876e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015067815780639648
1.3236315250396729,9,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3499367842161205,0.0354574391636816,0.0354574391636816,0.0009313250862900437,-9.238547129877334e-18,2.196496591744738e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015506744384765625
1.3391382694244385,10,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3444997131826057,0.03531462905756881,0.03531462905756881,0.0009275740360863161,-9.201337508227693e-18,2.1876498752659928e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015182971954345703
1.3543212413787842,11,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3392587161467142,0.03517696903101796,0.03517696903101796,0.0009239582578707962,-9.165469755981985e-18,2.1791221928876176e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015508890151977539
1.3698301315307617,12,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3339864977356954,0.035038488943837515,0.035038488943837515,0.0009203209399430288,-9.129388334363794e-18,2.1705437098755695e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015193462371826172
1.385023593902588,13,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3289016116649122,0.03490492932784872,0.03490492932784872,0.0009168128631100848,-9.094588956967565e-18,2.162270037319583e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015506982803344727
1.4005305767059326,14,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3237906490946112,0.03477068478653153,0.03477068478653153,0.0009132867960286736,-9.059611120125982e-18,2.1539539354121e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015213251113891602
1.4157438278198242,15,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3188542522139717,0.034641025387565895,0.034641025387565895,0.0009098811622948739,-9.025827956523956e-18,2.1459218712068714e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.01549983024597168
1.431243658065796,16,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3139013794283951,0.03451093323248619,0.03451093323248619,0.0009064641617891137,-8.991932036957317e-18,2.137862998880356e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015490531921386719
1.4467341899871826,17,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3090282004976554,0.0343829343161734,0.0343829343161734,0.0009031021422921686,-8.958581517325313e-18,2.129933797278114e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015239953994750977
1.4619741439819336,18,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.3043081181016676,0.034258956633395836,0.034258956633395836,0.000899845744514037,-8.92627874271979e-18,2.1222537006863598e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015555381774902344
1.477529525756836,19,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.2995637648456106,0.03413434145221508,0.03413434145221508,0.000896572602203041,-8.893809865903221e-18,2.1145341127183845e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015180826187133789
1.4927103519439697,20,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.295005673326516,0.034014618621760744,0.034014618621760744,0.000893427962374737,-8.862615706433079e-18,2.1071175932164248e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015194892883300781
1.5079052448272705,21,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.2905126179493822,0.03389660403059136,0.03389660403059136,0.0008903281911589722,-8.831866634073439e-18,2.0998068947172165e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.01550912857055664
1.5234143733978271,22,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.2859963279926654,0.03377797915996172,0.03377797915996172,0.00088721239034309,-8.800958551483818e-18,2.0924583909848587e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015216350555419922
1.538630723953247,23,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.281634017043894,0.03366339870190794,0.03366339870190794,0.0008842028200666954,-8.771104253292509e-18,2.0853604281445682e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015316486358642578
1.5539472103118896,24,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.2773098138629027,0.03354981918247108,0.03354981918247108,0.0008812195404437085,-8.741510752801334e-18,2.07832447086115e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.01550602912902832
1.569453239440918,25,-0.056009531021118164,2.132396697998047,0.0,0.0,1.25,1.0,1.2729991495346473,0.033436595274536074,0.033436595274536074,0.0008782456013123208,-8.71200990800378e-18,2.071310542789943e-20,0.0,0.0,0.026256943888753277,-0.9996552270146059,0,0,-0.0034541022032499313,1.0,0.015213966369628906
