k_omega,d_des,alpha_1,T_c1,alpha_2,T_c2,p_T_x_0,p_T_y_0,z,sigma,dt
0.85,0.6,0.5,2,0.9,3,0,0,0.0018941857852041721,"[0, 0]",0
t,tStep,p_a_x(t),p_a_y(t),p_T_x(t),p_T_y(t),pT_hat_x(t),pT_hat_y(t),P_11(t),P_12(t),P_21(t),P_22(t),q_1(t),q_2(t),xi_1(t),xi_2(t),varphi_x(t),varphi_y(t),u_x(t),u_y(t),z,sigma,dt
-0.1900005340576172,0,1.4337329864501953,-0.0024797364603728056,0.0,0.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999985043033167,0.0017295638552467293,0,0,0.0019361245213076472,1.0,1.3893764019012451
1.2003748416900635,1,1.4337279796600342,-0.002490743063390255,0.0,0.0,1.25,1.0,4.15616824401163e-06,0.002403011611879273,0.002403011611879273,1.3893722457330009,1.7701265794582362e-22,-1.8372383710982255e-19,0.0,0.0,-0.9999984909856878,0.0017372467721624076,0,0,0.0019401699537411332,1.0,0.016000986099243164
1.2163758277893066,2,1.4337269067764282,-0.0024819718673825264,0.0,0.0,1.25,1.0,4.1379568513448e-06,0.0023923586759865296,0.0023923586759865296,1.3831418575501984,1.73116632301235e-22,-1.795722075614818e-19,0.0,0.0,-0.9999985015927495,0.0017311303405460302,0,0,0.001930043799802661,1.0,0.015500068664550781
1.2318758964538574,3,1.4337056875228882,-0.0024654176086187363,0.0,0.0,1.25,1.0,4.120269031760139e-06,0.002382109551178034,0.002382109551178034,1.3772030859991111,1.6599967211306482e-22,-1.7766345727090416e-19,0.0,0.0,-0.9999985214704392,0.0017196095299625875,0,0,0.0019329352071508765,1.0,0.015499591827392578
1.24737548828125,4,1.4337158203125,-0.0024644811637699604,0.0,0.0,1.25,1.0,4.102239719060013e-06,0.002371841031855944,0.002371841031855944,1.3713565462969166,1.6582286643998823e-22,-1.7343453147171794e-19,0.0,0.0,-0.9999985226142926,0.0017189442202315537,0,0,0.0019320761784911156,1.0,0.01549983024597168
1.2628753185272217,5,1.4337204694747925,-0.002466689795255661,0.0,0.0,1.25,1.0,4.0844541213024665e-06,0.0023617212027451347,0.0023617212027451347,1.3656005370701625,1.6978341806428335e-22,-1.733335330076494e-19,0.0,0.0,-0.9999985199746882,0.0017204791289587547,0,0,0.0019292247015982866,1.0,0.015527963638305664
1.2784032821655273,6,1.4337427616119385,-0.002491562394425273,0.0,0.0,1.25,1.0,4.0669943906626385e-06,0.0023517639796003568,0.0023517639796003568,1.3599234592608676,1.6710654274979952e-22,-1.7050120592962835e-19,0.0,0.0,-0.9999984900238811,0.0017378003216032502,0,0,0.0019107656553387642,1.0,0.015560626983642578
1.29396390914917,7,1.4337427616119385,-0.002487849211320281,0.0,0.0,1.25,1.0,4.050701722807009e-06,0.0023422102793050903,0.0023422102793050903,1.354322777576332,1.73344569754386e-22,-1.673202139857504e-19,0.0,0.0,-0.9999984945211614,0.0017352104802390684,0,0,0.0018810585606843233,1.0,0.015509605407714844
1.3094735145568848,8,1.4337363243103027,-0.0024867260362952948,0.0,0.0,1.25,1.0,4.034575667782591e-06,0.0023327959114229206,0.0023327959114229206,1.3488273244104272,1.7584155477474165e-22,-1.640147681541997e-19,0.0,0.0,-0.9999984958666848,0.001734434884408786,0,0,0.0018962450558319688,1.0,0.01578354835510254
1.3252570629119873,9,1.433738350868225,-0.002477009780704975,0.0,0.0,1.25,1.0,4.018376833759095e-06,0.002323351610042777,0.002323351610042777,1.3433215439869282,1.6831821257600125e-22,-1.613663891332868e-19,0.0,0.0,-0.9999985076019585,0.0017276555952628564,0,0,0.0019060814520344138,1.0,0.015016317367553711
1.340273380279541,10,1.4337356090545654,-0.0024818789679557085,0.0,0.0,1.25,1.0,4.002856223737007e-06,0.0023144064109129354,0.0023144064109129354,1.3381660739026902,1.5984407509223757e-22,-1.6149059117857137e-19,0.0,0.0,-0.9999985017231051,0.0017310550381394198,0,0,0.0019143647514283657,1.0,0.01552438735961914
1.3557977676391602,11,1.4337542057037354,-0.0024962604511529207,0.0,0.0,1.25,1.0,3.987233960103551e-06,0.002305350197971186,0.002305350197971186,1.3329162062599162,1.644032459921064e-22,-1.58443714060367e-19,0.0,0.0,-0.9999984843483397,0.0017410631876517326,0,0,0.0018948432989418507,1.0,0.015500068664550781
1.371297836303711,12,1.4337517023086548,-0.0024796021170914173,0.0,0.0,1.25,1.0,3.972416933945878e-06,0.002296603669662437,0.002296603669662437,1.3277559352179718,1.7441332132670496e-22,-1.5282209731875668e-19,0.0,0.0,-0.9999985045044194,0.0017294475778928192,0,0,0.0018758438527584076,1.0,0.015185356140136719
1.3864831924438477,13,1.4337681531906128,-0.0024993717670440674,0.0,0.0,1.25,1.0,3.95751360009926e-06,0.0022879911631467475,0.0022879911631467475,1.3227787991954112,1.645600105664388e-22,-1.5703238081533172e-19,0.0,0.0,-0.9999984805973668,0.0017432162682160955,0,0,0.0018834935035556555,1.0,0.01550745964050293
1.4019906520843506,14,1.433789849281311,-0.002498556161299348,0.0,0.0,1.25,1.0,3.943266731892089e-06,0.0022795430473766588,0.0022795430473766588,1.317773272869964,1.482709527727899e-22,-1.5595127203017866e-19,0.0,0.0,-0.9999984816347914,0.0017426210464741422,0,0,0.0018279835348948836,1.0,0.015522480010986328
1.417513132095337,15,1.43381667137146,-0.0025271109770983458,0.0,0.0,1.25,1.0,3.929195004279645e-06,0.002271208645278715,0.002271208645278715,1.3128405964562628,1.5319750228990685e-22,-1.494009153284712e-19,0.0,0.0,-0.9999984467893152,0.0017625036048335044,0,0,0.0018039299175143242,1.0,0.015500783920288086
1.433013916015625,16,1.4338196516036987,-0.0025206240825355053,0.0,0.0,1.25,1.0,3.916441330556767e-06,0.002263323275933605,0.002263323275933605,1.3079912738171713,1.4386058456863897e-22,-1.5199398522217512e-19,0.0,0.0,-0.9999984547594248,0.0017579757570944398,0,0,0.0017995097441598773,1.0,0.015198945999145508
1.4482128620147705,17,1.4338252544403076,-0.0025204047560691833,0.0,0.0,1.25,1.0,3.903887570088039e-06,0.002255642484996099,0.002255642484996099,1.3033100841061962,1.339595589898136e-22,-1.4704525295728558e-19,0.0,0.0,-0.9999984550403981,0.0017578159223660004,0,0,0.0018126413924619555,1.0,0.015509605407714844
1.4637224674224854,18,1.433807611465454,-0.002522157970815897,0.0,0.0,1.25,1.0,3.8912632048930356e-06,0.002247921349327945,0.002247921349327945,1.2986058164621377,1.3242143367269804e-22,-1.4388861496625705e-19,0.0,0.0,-0.9999984528522073,0.0017590603149936813,0,0,0.0018252097070217133,1.0,0.01534414291381836
1.4795663356781006,19,1.4337698221206665,-0.002509442390874028,0.0,0.0,1.25,1.0,3.879034383113888e-06,0.002240420153992635,0.002240420153992635,1.2940239186601683,1.1979896281845533e-22,-1.4090408362934509e-19,0.0,0.0,-0.9999984683321507,0.0017502380846111875,0,0,0.0018581916810944676,1.0,0.014955282211303711
1.4945216178894043,20,1.433700442314148,-0.0024589626118540764,0.0,0.0,1.25,1.0,3.866835344005843e-06,0.002233089302718242,0.002233089302718242,1.2896266621667172,1.1670245188327451e-22,-1.396369219478985e-19,0.0,0.0,-0.9999985291917455,0.0017151135081067163,0,0,0.0019159739604219794,1.0,0.015327930450439453
1.5098495483398438,21,1.4337507486343384,-0.0024924869649112225,0.0,0.0,1.25,1.0,3.852653620892374e-06,0.0022251497670971406,0.0022251497670971406,1.2851872397435726,1.0622465454493434e-22,-1.3621645057404151e-19,0.0,0.0,-0.9999984889198656,0.0017384354992928857,0,0,0.0018758480437099934,1.0,0.015525341033935547
1.5253748893737793,22,1.433714747428894,-0.0024789904709905386,0.0,0.0,1.25,1.0,3.839759892921081e-06,0.0022175933213196405,0.0022175933213196405,1.2807595636679936,1.1184833739486007e-22,-1.3666743639374535e-19,0.0,0.0,-0.9999985051650603,0.0017290655409345395,0,0,0.0019071325659751892,1.0,0.015143632888793945
1.5405185222625732,23,1.433732032775879,-0.0024809292517602444,0.0,0.0,1.25,1.0,3.826886407994641e-06,0.002210195196816254,0.002210195196816254,1.2765077986313582,1.0146926152306105e-22,-1.3595182633334142e-19,0.0,0.0,-0.9999985028620759,0.0017303969505819035,0,0,0.0018795104697346687,1.0,0.015273571014404297
1.5557920932769775,24,1.4337188005447388,-0.0024820552207529545,0.0,0.0,1.25,1.0,3.814169437244781e-06,0.002202866924661439,0.002202866924661439,1.272284491399675,8.878034544399043e-23,-1.3366133962684265e-19,0.0,0.0,-0.9999985014751592,0.0017311982659280881,0,0,0.0019090985879302025,1.0,0.01549983024597168
1.5712919235229492,25,1.4337413311004639,-0.0025052062701433897,0.0,0.0,1.25,1.0,3.801504184934501e-06,0.0021955561003083914,0.0021955561003083914,1.2680640815506428,8.126517194363576e-23,-1.2524785198882693e-19,0.0,0.0,-0.9999984734382377,0.0017473182863944018,0,0,0.0019004930509254336,1.0,0.015309333801269531
1.5866012573242188,26,1.433742880821228,-0.0024913453962653875,0.0,0.0,1.25,1.0,3.790046939914606e-06,0.002188693837156878,0.002188693837156878,1.2639601523048016,8.058954487222031e-23,-1.1569457647436057e-19,0.0,0.0,-0.9999984902871374,0.0017376488269794873,0,0,0.0018888951744884253,1.0,0.015296697616577148
1.601897954940796,27,1.4337434768676758,-0.00250223558396101,0.0,0.0,1.25,1.0,3.778258945350483e-06,0.002181794297896125,0.002181794297896125,1.259922387484962,8.239996182249361e-23,-1.1292845789820943e-19,0.0,0.0,-0.9999984770610506,0.0017452437019456562,0,0,0.0019151810556650162,1.0,0.01549220085144043
1.6173901557922363,28,1.43374502658844,-0.002501320093870163,0.0,0.0,1.25,1.0,3.766912715141531e-06,0.0021750311272051297,0.0021750311272051297,1.2558955704649428,7.868651901514097e-23,-1.0611780975415655e-19,0.0,0.0,-0.9999984781785259,0.0017446032878379704,0,0,0.0019169938750565052,1.0,0.015498876571655273
