k_omega,d_des,alpha_1,T_c1,alpha_2,T_c2,p_T_x_0,p_T_y_0,z,sigma,dt
1,0.6,0.5,2,0.9,3,0,0,-0.0008970128837972879,"[0, 0]",0
t,tStep,p_a_x(t),p_a_y(t),p_T_x(t),p_T_y(t),pT_hat_x(t),pT_hat_y(t),P_11(t),P_12(t),P_21(t),P_22(t),q_1(t),q_2(t),xi_1(t),xi_2(t),varphi_x(t),varphi_y(t),u_x(t),u_y(t),z,sigma,dt
-0.19000029563903809,0,-0.46255597472190857,2.189749002456665,0.0,0.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2100246739803757,-0.9776960858668899,0,0,-0.0006612071883864701,1.0,1.3898429870605469
1.2003426551818848,1,-0.46255597472190857,2.189749002456665,0.0,0.0,1.25,1.0,1.3285365074424262,0.2853907782592994,0.2853907782592994,0.06130647961812088,0.010411672849960628,0.002236592973535747,0.0,0.0,0.22572244965876193,-0.9741916524586154,0,0,-0.0006612071883864701,1.0,0.015999555587768555
1.2163422107696533,2,-0.46251606941223145,2.189826011657715,0.0,0.0,1.25,1.0,1.3224648819835911,0.2843429057331008,0.2843429057331008,0.06114079053497896,0.010925561663273187,0.0023584751667478985,1.7125559747247914,-1.189749002471827,0.2198380383184874,-0.9755363842052633,0,0,-0.0007375036366283894,1.0,0.015511035919189453
1.2323431968688965,3,-0.4626558721065521,2.18961501121521,0.0,0.0,1.1720446707771692,1.0541572226245803,1.3167134884362208,0.28325894954987857,0.28325894954987857,0.06094206271710894,0.011213156370039995,0.0024248920079236592,1.6349219749271775,-1.1370884457634334,0.20329734996217688,-0.9791170448410936,0,0,-0.0005071838386356831,1.0,0.01504063606262207
1.2478749752044678,4,-0.4626648426055908,2.1896204948425293,0.0,0.0,1.1005867783322754,1.1038561960947448,1.3113282894521545,0.28199242197149765,0.28199242197149765,0.06064708199924905,0.01092888054774573,0.00236441293690604,1.5638802109784793,-1.089318573538675,0.21895531763968484,-0.9757348865738606,0,0,-0.0005103344446979463,1.0,0.015169858932495117
1.263044834136963,5,-0.4627487063407898,2.1894912719726562,0.0,0.0,1.0322434710804864,1.1514606311683584,1.305878218472317,0.2809555609006375,0.2809555609006375,0.060454339067806194,0.01117740443567491,0.0024215172412530295,1.4949028000394782,-1.0387581448005516,0.19500166497347823,-0.9808029112199714,0,0,-0.0004040587809868157,1.0,0.014974117279052734
1.2780189514160156,6,-0.4624160826206207,2.1899750232696533,0.0,0.0,0.9682951334994693,1.1958962001611937,1.3007285616229392,0.27961242210935267,0.27961242210935267,0.0601184892374429,0.010614802447493318,0.002306678117685696,1.4319903709508275,-0.999129460924397,0.21079822212056956,-0.9775295952301429,0,0,-0.0008527794852852821,1.0,0.015499591827392578
1.2935185432434082,7,-0.4622875154018402,2.190169334411621,0.0,0.0,0.9053296181395183,1.2398285496340764,1.2953786535024956,0.2784724128496727,0.2784724128496727,0.059875415357432266,0.010595994083549805,0.0023023484640214828,1.3690590242408212,-0.9553661610125781,0.21548821734157408,-0.9765064404226684,0,0,-0.0010257335379719734,1.0,0.01516270637512207
1.3091809749603271,8,-0.4625304937362671,2.18984317779541,0.0,0.0,0.8468436429495106,1.2806416340964786,1.2901958308342787,0.2774406394929268,0.2774406394929268,0.05967162489095866,0.010739291624507267,0.0023345146028349094,1.311078725045193,-0.9169219967608074,0.20491661884821388,-0.9787794334372867,0,0,-0.0007026719395071268,1.0,0.015073299407958984
1.3242542743682861,9,-0.4630338251590729,2.1891162395477295,0.0,0.0,0.7914936805584406,1.3193514362363203,1.2851886819766738,0.2762819177756566,0.2762819177756566,0.05940511683531616,0.010518695289681995,0.002287032231391484,1.2555967516523296,-0.8776027271651593,0.18965021272411922,-0.9818517183433028,0,0,2.6348570827394724e-05,1.0,0.015500545501708984
1.3397548198699951,10,-0.46289846301078796,2.1892881393432617,0.0,0.0,0.7372801207477541,1.3572441497023107,1.2802105905655634,0.274885728917203,0.274885728917203,0.059041816388334514,0.009755034807755091,0.0021355698062929494,1.2030437376401297,-0.8474194108286015,0.2223325981741512,-0.9749708794569873,0,0,-0.00015917941345833242,1.0,0.015499353408813477
1.3552541732788086,11,-0.46277090907096863,2.1894772052764893,0.0,0.0,0.6855743732226635,1.3936654806425426,1.275101346900383,0.2739849387335153,0.2739849387335153,0.0588928671033459,0.010139350448919336,0.0022245882278883193,1.1500657657767068,-0.8050427896094521,0.20896163526411476,-0.97792383905279,0,0,-0.00014878882211633027,1.0,0.015500545501708984
1.3717541694641113,12,-0.4632801413536072,2.1888113021850586,0.0,0.0,0.6363727944779775,1.4281064468763829,1.2701602951781692,0.27290553694725433,0.27290553694725433,0.05865682631408735,0.010057401236404705,0.00220617801827702,1.1009131596624113,-0.7708160642406489,0.18372390440433642,-0.9829778873150841,0,0,0.00030580576276406646,1.0,0.014500617980957031
1.3862547874450684,13,-0.46323639154434204,2.18884015083313,0.0,0.0,0.592477262168046,1.458840370942896,1.2657533432253276,0.2715669993796235,0.2715669993796235,0.0582957268025718,0.009152446267435815,0.002032304090025846,1.0587064997147995,-0.7479213628865645,0.2204859812801571,-0.9753901435112651,0,0,0.00020195619435980916,1.0,0.015499591827392578
1.401754379272461,14,-0.46329325437545776,2.188788890838623,0.0,0.0,0.5474776798957354,1.4906302474681645,1.2608807766684142,0.27069116167421625,0.27069116167421625,0.05814566504200652,0.009475808183792863,0.0021059669771062235,1.0125496520984176,-0.7106832864353644,0.20342516094299098,-0.9790904983173507,0,0,0.0002873953781090677,1.0,0.01549983024597168
1.4172542095184326,15,-0.4629041254520416,2.189326763153076,0.0,0.0,0.5045651435091418,1.5207494839177536,1.2561957581007206,0.2695826212630608,0.2695826212630608,0.05788582791921227,0.009202197775138104,0.0020469927630532687,0.9701947040238404,-0.6831168994433958,0.21447924445856087,-0.9767285465760099,0,0,-0.00020025634148623794,1.0,0.015499114990234375
1.432753324508667,16,-0.4625633955001831,2.189815044403076,0.0,0.0,0.4635357543485915,1.549638395589985,1.2515119704298434,0.26865120782882573,0.26865120782882573,0.05770162897205125,0.009323487281588423,0.002073219219723583,0.9289466623501489,-0.6531836746965055,0.22048787889458385,-0.9753897145554525,0,0,-0.0006346142035908997,1.0,0.015501022338867188
