k_omega,d_des,alpha_1,T_c1,alpha_2,T_c2,p_T_x_0,p_T_y_0,z,sigma,dt
1,0.6,0.5,2,0.9,3,0,0,-0.0015155380824580789,"[0, 0]",0
t,tStep,p_a_x(t),p_a_y(t),p_T_x(t),p_T_y(t),pT_hat_x(t),pT_hat_y(t),P_11(t),P_12(t),P_21(t),P_22(t),q_1(t),q_2(t),xi_1(t),xi_2(t),varphi_x(t),varphi_y(t),u_x(t),u_y(t),z,sigma,dt
-0.19249367713928223,0,1.1205586194992065,1.2109763622283936,0.0,0.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6791744140853001,-0.733976917383571,0,0,-0.0014820293290540576,1.0,1.3932759761810303
1.200782299041748,1,1.120567798614502,1.2109864950180054,0.0,0.0,1.25,1.0,0.7505885810178857,-0.6945457652117576,-0.6945457652117576,0.6426873951631448,1.7165282078039783e-16,-1.0152494038089283e-16,0.0,0.0,-0.6791743497258774,-0.7339769769375819,0,0,-0.0014880503294989467,1.0,0.011499404907226562
1.2122817039489746,2,1.1205792427062988,1.2109792232513428,0.0,0.0,1.25,1.0,0.7481522437470867,-0.6922913364425223,-0.6922913364425223,0.6406012927435534,1.6800808933634978e-16,-1.0062376522235621e-16,0.0,0.0,-0.6791802834891266,-0.7339714861761522,0,0,-0.0014945693546906114,1.0,0.015508413314819336
1.227790117263794,3,1.1205393075942993,1.2110275030136108,0.0,0.0,1.25,1.0,0.7449041911093803,-0.6892859242032457,-0.6892859242032457,0.6378203948597652,1.6651196946824135e-16,-9.724856725156817e-17,0.0,0.0,-0.679152656604113,-0.7339970497403758,0,0,-0.0015167298261076212,1.0,0.015491008758544922
1.2432811260223389,4,1.1205723285675049,1.2109559774398804,0.0,0.0,1.25,1.0,0.741710680584215,-0.6863303965331519,-0.6863303965331519,0.635085115471572,1.63167702619515e-16,-9.644793336581364e-17,0.0,0.0,-0.6791850494451004,-0.7339670759715701,0,0,-0.001502916100434959,1.0,0.015457391738891602
1.2587385177612305,5,1.1205469369888306,1.211011528968811,0.0,0.0,1.25,1.0,0.7385727835039586,-0.683427020240437,-0.683427020240437,0.6323987323266266,1.6001634578740556e-16,-9.510299408126255e-17,0.0,0.0,-0.6791599741881349,-0.733990278859858,0,0,-0.001538925338536501,1.0,0.01551055908203125
1.2742490768432617,6,1.1205623149871826,1.2109761238098145,0.0,0.0,1.25,1.0,0.7354732921337972,-0.680558649425638,-0.680558649425638,0.629744248082747,1.5751244188978865e-16,-9.397469811235105e-17,0.0,0.0,-0.6791756927742227,-0.7339757341660926,0,0,-0.0015084476908668876,1.0,0.015278816223144531
1.290027379989624,7,1.1205564737319946,1.2110050916671753,0.0,0.0,1.25,1.0,0.7324671405226447,-0.6777769855207726,-0.6777769855207726,0.627170308015462,1.5578939289618685e-16,-9.346593323345637e-17,0.0,0.0,-0.6791650331454911,-0.7339855977827385,0,0,-0.001535617164336145,1.0,0.01505732536315918
1.3050847053527832,8,1.1205294132232666,1.2110248804092407,0.0,0.0,1.25,1.0,0.7295500505076269,-0.6750775137606073,-0.6750775137606073,0.6246722199550652,1.5180400520296061e-16,-9.214811780898397e-17,0.0,0.0,-0.6791502181174829,-0.7339993060153227,0,0,-0.0015272479504346848,1.0,0.01516866683959961
1.3202533721923828,9,1.120537519454956,1.2109993696212769,0.0,0.0,1.25,1.0,0.726655943667131,-0.6723990044043903,-0.6723990044043903,0.6221932471877459,1.4955672609046373e-16,-8.973301670503593e-17,0.0,0.0,-0.6791605728823518,-0.7339897248886498,0,0,-0.0014871694147586823,1.0,0.015348434448242188
1.335601806640625,10,1.1205685138702393,1.21096670627594,0.0,0.0,1.25,1.0,0.7237717421868586,-0.6697298790789491,-0.6697298790789491,0.61972315972986,1.456398909549212e-16,-8.753392890446042e-17,0.0,0.0,-0.679180562250364,-0.7339712282244306,0,0,-0.0014942148700356483,1.0,0.015223264694213867
1.3508250713348389,11,1.1205453872680664,1.2110031843185425,0.0,0.0,1.25,1.0,0.7209545555990322,-0.6671231859529168,-0.6671231859529168,0.6173112325046952,1.4423111385645375e-16,-8.75065952249969e-17,0.0,0.0,-0.6791619893950879,-0.7339884141871086,0,0,-0.0015109219821169972,1.0,0.015524148941040039
1.366349220275879,12,1.1205252408981323,1.2110366821289062,0.0,0.0,1.25,1.0,0.7181258140528433,-0.6645054084169567,-0.6645054084169567,0.6148886855747037,1.4253072628469308e-16,-8.48748777342779e-17,0.0,0.0,-0.6791452899588722,-0.7340038658799279,0,0,-0.001536493538878858,1.0,0.015372276306152344
1.3817214965820312,13,1.120542049407959,1.2110251188278198,0.0,0.0,1.25,1.0,0.7153685789498552,-0.661953454673824,-0.661953454673824,0.6125267297754621,1.4090549805846962e-16,-8.475319742826432e-17,0.0,0.0,-0.6791542722464415,-0.7339955548158357,0,0,-0.0015355512732639909,1.0,0.015583992004394531
1.3973054885864258,14,1.120550274848938,1.21101975440979,0.0,0.0,1.25,1.0,0.7126161482381203,-0.6594061383867209,-0.6594061383867209,0.6101692426177432,1.4069083334382496e-16,-8.242669810497847e-17,0.0,0.0,-0.6791585788913093,-0.7339915699232091,0,0,-0.001521522761322558,1.0,0.015370845794677734
1.4126763343811035,15,1.120538592338562,1.2110295295715332,0.0,0.0,1.25,1.0,0.7099435804911662,-0.6569328237850276,-0.6569328237850276,0.607880325897077,1.397646441653583e-16,-8.180983572113777e-17,0.0,0.0,-0.6791518107531033,-0.7339978323883394,0,0,-0.0014990255003795028,1.0,0.01521921157836914
1.4278955459594727,16,1.1205452680587769,1.2110188007354736,0.0,0.0,1.25,1.0,0.7073381920558017,-0.6545215395869335,-0.6545215395869335,0.605648685056455,1.3797059726808546e-16,-8.137440683915252e-17,0.0,0.0,-0.6791572321628677,-0.7339928160417326,0,0,-0.001487844274379313,1.0,0.015393495559692383
1.443289041519165,17,1.1205402612686157,1.211027979850769,0.0,0.0,1.25,1.0,0.7047429604911568,-0.6521197692849633,-0.6521197692849633,0.6034259545180304,1.359937212292029e-16,-8.024443561240006e-17,0.0,0.0,-0.6791528239419395,-0.7339968949060268,0,0,-0.0015080573502928019,1.0,0.015508890151977539
1.4587979316711426,18,1.1205437183380127,1.2110224962234497,0.0,0.0,1.25,1.0,0.7021686162605563,-0.6497372361140291,-0.6497372361140291,0.6012209408974993,1.3259884104416108e-16,-7.887464710278565e-17,0.0,0.0,-0.6791556095893597,-0.7339943173916983,0,0,-0.0015161728952080011,1.0,0.015473604202270508
1.474271535873413,19,1.1205625534057617,1.210991382598877,0.0,0.0,1.25,1.0,0.6996399050335088,-0.647396994627868,-0.647396994627868,0.5990551221979808,1.304488988336397e-16,-7.826769689632054e-17,0.0,0.0,-0.6791711603319467,-0.7339799281815254,0,0,-0.0015030420618131757,1.0,0.015469789505004883
1.489741325378418,20,1.1205556392669678,1.2109744548797607,0.0,0.0,1.25,1.0,0.6971506090701373,-0.6450935585154765,-0.6450935585154765,0.5969236689638895,1.285611707844099e-16,-7.628732031682803e-17,0.0,0.0,-0.679174017264295,-0.7339772845756735,0,0,-0.001465628040023148,1.0,0.015583276748657227
