k_omega,d_des,alpha_1,T_c1,alpha_2,T_c2,p_T_x_0,p_T_y_0,z,sigma,dt
1,0.6,0.5,2,0.9,3,0,0,8.722863276489079e-05,"[0, 0]",0
t,tStep,p_a_x(t),p_a_y(t),p_T_x(t),p_T_y(t),pT_hat_x(t),pT_hat_y(t),P_11(t),P_12(t),P_21(t),P_22(t),q_1(t),q_2(t),xi_1(t),xi_2(t),varphi_x(t),varphi_y(t),u_x(t),u_y(t),z,sigma,dt
-0.1939992904663086,0,-0.9921203851699829,1.513840675354004,0.0,0.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548139799185219,-0.8363867290608978,0,0,0.0001763322070473805,1.0,1.3901712894439697
1.196671485900879,1,-0.9921224117279053,1.5138453245162964,0.0,0.0,1.25,1.0,0.9724842614538585,0.6373335554745415,0.6373335554745415,0.41768702799011126,6.410298583548007e-17,-6.688544928675676e-17,0.0,0.0,0.5481394048296201,-0.8363869875081928,0,0,0.00018487274064682424,1.0,0.014011144638061523
1.2111725807189941,2,-0.9921070337295532,1.5138304233551025,0.0,0.0,1.25,1.0,0.9686600446643054,0.6348272854972618,0.6348272854972618,0.4160444984096459,6.511464232082789e-17,-6.502669922955186e-17,0.0,0.0,0.5481372356996371,-0.8363884090777205,0,0,0.00021341182582546026,1.0,0.014999151229858398
1.2261717319488525,3,-0.9920766353607178,1.5138111114501953,0.0,0.0,1.25,1.0,0.9646235559732643,0.6321818603716436,0.6321818603716436,0.4143107454803073,6.233434095859547e-17,-6.519536306596153e-17,0.0,0.0,0.5481303782861758,-0.8363929031261884,0,0,0.00025516317691653967,1.0,0.015499591827392578
1.2416713237762451,4,-0.9920834898948669,1.5138282775878906,0.0,0.0,1.25,1.0,0.9605150719203803,0.6294891240024966,0.6294891240024966,0.4125459025312627,6.090693185943652e-17,-6.394699537221748e-17,0.0,0.0,0.548128679480096,-0.8363940164368742,0,0,0.0002294532605446875,1.0,0.015500307083129883
1.257171630859375,5,-0.9920600056648254,1.513819694519043,0.0,0.0,1.25,1.0,0.9564701099055004,0.6268379890478999,0.6268379890478999,0.41080830488141046,5.815000261952556e-17,-6.369282435996229e-17,0.0,0.0,0.5481217766453517,-0.8363985401512506,0,0,0.00024062364536803216,1.0,0.015508174896240234
1.2726798057556152,6,-0.9920735359191895,1.5138413906097412,0.0,0.0,1.25,1.0,0.9524859420375484,0.6242265715831188,0.6242265715831188,0.4090966548572331,5.640658448953135e-17,-6.240680528399963e-17,0.0,0.0,0.5481215107398598,-0.8363987144085371,0,0,0.0002083141152979806,1.0,0.015491724014282227
1.2881715297698975,7,-0.9921023845672607,1.513840913772583,0.0,0.0,1.25,1.0,0.9485677266708953,0.6216583776709192,0.6216583776709192,0.4074133324244249,5.391198944038803e-17,-6.204977637718776e-17,0.0,0.0,0.5481327816378807,-0.8363913280838816,0,0,0.0001841493503889069,1.0,0.015472888946533203
1.3036444187164307,8,-0.9920989871025085,1.5138435363769531,0.0,0.0,1.25,1.0,0.944714710060354,0.6191331268036501,0.6191331268036501,0.405758293640515,5.229028474442443e-17,-6.138574345851834e-17,0.0,0.0,0.5481308042306715,-0.8363926239831608,0,0,0.00019369652727618814,1.0,0.015508174896240234
1.319152593612671,9,-0.9921192526817322,1.513838291168213,0.0,0.0,1.25,1.0,0.9409126935123104,0.616641264496611,0.616641264496611,0.4041251135507549,5.0810421247027835e-17,-6.099663214622577e-17,0.0,0.0,0.5481399653877661,-0.8363866201373014,0,0,0.000195716304006055,1.0,0.01557159423828125
1.3347241878509521,10,-0.9920976161956787,1.5138310194015503,0.0,0.0,1.25,1.0,0.9371541760176731,0.6141780822718922,0.6141780822718922,0.4025108423169398,5.007268047371885e-17,-6.040424777569798e-17,0.0,0.0,0.5481334448540173,-0.8363908934418571,0,0,0.00019308262562844902,1.0,0.015518665313720703
1.3502428531646729,11,-0.9920978546142578,1.5138288736343384,0.0,0.0,1.25,1.0,0.9334668720906133,0.6117614495903354,0.6117614495903354,0.400926998505686,4.848171787789346e-17,-5.86670025989355e-17,0.0,0.0,0.5481340805166361,-0.8363904768564631,0,0,0.00019447648082859814,1.0,0.015536069869995117
1.3662793636322021,12,-0.9920967817306519,1.5138376951217651,0.0,0.0,1.25,1.0,0.9298327081485778,0.6093796562836785,0.6093796562836785,0.3993659959100393,4.701591218232805e-17,-5.774779860980375e-17,0.0,0.0,0.5481314314067018,-0.8363922129623399,0,0,0.000167728794622235,1.0,0.015000104904174805
1.381279468536377,13,-0.9921011328697205,1.5138354301452637,0.0,0.0,1.25,1.0,0.9263784723774952,0.6071157385201994,0.6071157385201994,0.3978822165859243,4.7269263913669926e-17,-5.697860374300322e-17,0.0,0.0,0.548133686829272,-0.8363907348619719,0,0,0.00016350700752809644,1.0,0.0155181884765625
1.3967976570129395,14,-0.9921042323112488,1.5138319730758667,0.0,0.0,1.25,1.0,0.9228584970326191,0.6048087766669569,0.6048087766669569,0.39637025344392596,4.433311117604886e-17,-5.717811898075379e-17,0.0,0.0,0.548135760419322,-0.8363893759186158,0,0,0.00018377698143012822,1.0,0.015514135360717773
1.4123117923736572,15,-0.9921125173568726,1.5138334035873413,0.0,0.0,1.25,1.0,0.9193940151590279,0.6025382232260803,0.6025382232260803,0.3948821772715913,4.422407177422278e-17,-5.73986056915398e-17,0.0,0.0,0.5481386002230132,-0.8363875148192706,0,0,0.00019855187565553933,1.0,0.015310525894165039
1.4276223182678223,16,-0.9921134114265442,1.5138663053512573,0.0,0.0,1.25,1.0,0.9160279969565589,0.6003322529281935,0.6003322529281935,0.3934364616919317,4.1328151360296515e-17,-5.723726179744577e-17,0.0,0.0,0.5481306120085828,-0.8363927499560817,0,0,0.00017126186867244542,1.0,0.015361547470092773
1.442983865737915,17,-0.9921173453330994,1.5138561725616455,0.0,0.0,1.25,1.0,0.9127026034367337,0.5981527599063586,0.5981527599063586,0.3920080022399215,4.1295326137730176e-17,-5.54884599246208e-17,0.0,0.0,0.5481346989777638,-0.8363900715435091,0,0,0.0001713950769044459,1.0,0.015492677688598633
