k_omega,d_des,alpha_1,T_c1,alpha_2,T_c2,p_T_x_0,p_T_y_0,z
0.5,1,0.55,1.8,0.65,2.5,0,0,-0.009569943882524967
s1x,s1y,s2x,s2y,s3x,s3y,s4x,s4y
0.15,-0.3,0.36,-0.3,0.36,0.3,0.15,0.3
t,tStep,p_a_x(t),p_a_y(t),p_T_x(t),p_T_y(t),pT_hat_x(t),pT_hat_y(t),P_11(t),P_12(t),P_21(t),P_22(t),q_1(t),q_2(t),xi_1(t),xi_2(t),varphi_x(t),varphi_y(t),u_x(t),u_y(t),z,sigma,dt
-0.1919999122619629,0,1.8179266452789307,0.05055445432662964,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996135579769484,-0.027798106206464473,0,0,-0.009596912190318108,1.360588550567627
1.168588638305664,1,1.817919373512268,0.050566717982292175,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996133674830551,-0.027804955478958664,0,0,-0.009598438628017902,0.013499021530151367
1.1820876598358154,2,1.8179174661636353,0.050541386008262634,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996137537275895,-0.027791066165908596,0,0,-0.009606640785932541,0.015501260757446289
1.1975889205932617,3,1.81791353225708,0.050545308738946915,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996136921326475,-0.027793281579125292,0,0,-0.009607654064893723,0.015503168106079102
1.2130920886993408,4,1.8179078102111816,0.05054056644439697,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996137621460852,-0.02779076336033176,0,0,-0.009599515236914158,0.015496253967285156
1.228588342666626,5,1.8179051876068115,0.05053810030221939,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996137987028579,-0.02778944840838095,0,0,-0.009576878510415554,0.015171527862548828
1.2437598705291748,6,1.8179057836532593,0.05055217817425728,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996135838907071,-0.027797174337990505,0,0,-0.009586500935256481,0.015410661697387695
1.2591705322265625,7,1.8179045915603638,0.05052783340215683,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996139552579594,-0.027783816396212718,0,0,-0.009613783098757267,0.015479087829589844
1.2746496200561523,8,1.817906141281128,0.05054426193237305,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996137049850415,-0.027792819325835855,0,0,-0.009597569704055786,0.015366792678833008
1.2900164127349854,9,1.817894697189331,0.0505753718316555,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996132247200809,-0.027810087463384564,0,0,-0.009579951874911785,0.015494346618652344
1.3060107231140137,10,1.8179028034210205,0.050552498549222946,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996135777294497,-0.02779739590194597,0,0,-0.009595189243555069,0.01488041877746582
1.3208911418914795,11,1.817903757095337,0.050543807446956635,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996137109153344,-0.027792606032439576,0,0,-0.009587681852281094,0.015527963638305664
1.3364191055297852,12,1.8179007768630981,0.05053935945034027,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996137775964093,-0.0277902076177296,0,0,-0.009592654183506966,0.015346288681030273
1.3517653942108154,13,1.8179055452346802,0.05054410547018051,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996137071220769,-0.02779274246379725,0,0,-0.00960430596023798,0.015355825424194336
1.3671212196350098,14,1.8179121017456055,0.05055113881826401,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996136024550956,-0.027796506736387734,0,0,-0.00962745863944292,0.015501022338867188
1.382622241973877,15,1.817907691001892,0.050538599491119385,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996137921409116,-0.027789684447050402,0,0,-0.00959833711385727,0.015421152114868164
1.3980433940887451,16,1.8179051876068115,0.05054580047726631,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996136810759211,-0.02779367924271383,0,0,-0.009583772160112858,0.015616416931152344
1.4136598110198975,17,1.8179099559783936,0.050523173063993454,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996140287022461,-0.027781173871253916,0,0,-0.009618339128792286,0.015506505966186523
1.429166316986084,18,1.8179130554199219,0.050552066415548325,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996135886878271,-0.027797001828318502,0,0,-0.009587305597960949,0.015506744384765625
1.4446730613708496,19,1.8179069757461548,0.05053941160440445,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996137794321821,-0.02779014158489692,0,0,-0.0096052847802639,0.015153169631958008
1.4598262310028076,20,1.8179056644439697,0.0505288727581501,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999613939840558,-0.027784371082272642,0,0,-0.009622322395443916,0.01542353630065918
1.4752497673034668,21,1.817897081375122,0.0505380854010582,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996137954882179,-0.027789564041901336,0,0,-0.00959550030529499,0.015499591827392578
1.4907493591308594,22,1.817901611328125,0.05053505674004555,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996138436725606,-0.027787830756815356,0,0,-0.009591071866452694,0.01527714729309082
1.5060265064239502,23,1.8179062604904175,0.05054138973355293,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996137489117408,-0.027791239386092934,0,0,-0.009611603803932667,0.015233039855957031
1.5216524600982666,24,1.81791090965271,0.05053842440247536,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996137961821314,-0.027789539081248538,0,0,-0.009622296318411827,0.015000104904174805
1.5366525650024414,25,1.8179069757461548,0.05053163319826126,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996138982388576,-0.02778586776969567,0,0,-0.009600148536264896,0.015252828598022461
1.5519053936004639,26,1.817901372909546,0.05053457245230675,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9996138509682396,-0.02778756830753401,0,0,-0.009599311277270317,0.015334129333496094
