k_omega,d_des,alpha_1,T_c1,alpha_2,T_c2,p_T_x_0,p_T_y_0,z,sigma,dt
0.5,1,0.65,0.9,0.7,2.5,0,0,-0.0026752445846796036,"[0, 0]",0
t,tStep,p_a_x(t),p_a_y(t),p_T_x(t),p_T_y(t),pT_hat_x(t),pT_hat_y(t),P_11(t),P_12(t),P_21(t),P_22(t),q_1(t),q_2(t),xi_1(t),xi_2(t),varphi_x(t),varphi_y(t),u_x(t),u_y(t),z,sigma,dt
-0.18450260162353516,0,0.6204476356506348,2.0235440731048584,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931442316458576,-0.9560682294965982,0,0,-0.002683007624000311,1.0,1.3630378246307373
1.17903470993042,1,0.6205394268035889,2.023587465286255,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931781264003775,-0.9560578362214099,0,0,-0.0026899247895926237,1.0,0.013513326644897461
1.1925480365753174,2,0.6205866932868958,2.0236315727233887,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931926968642129,-0.9560533680216234,0,0,-0.0027517173439264297,1.0,0.015485763549804688
1.208033800125122,3,0.6203438639640808,2.02348256111145,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931075591918448,-0.9560794730275299,0,0,-0.0026070603635162115,1.0,0.015513420104980469
1.2235472202301025,4,0.6203290820121765,2.0234625339508057,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29310382659760414,-0.9560806173298576,0,0,-0.0025843356270343065,1.0,0.015397787094116211
1.2389450073242188,5,0.6205060482025146,2.0235753059387207,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931653220066239,-0.9560617626350049,0,0,-0.0026746182702481747,1.0,0.015507698059082031
1.2544527053833008,6,0.6204729080200195,2.0235464572906494,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931548302728078,-0.9560649797412941,0,0,-0.002671043388545513,1.0,0.015367507934570312
1.269820213317871,7,0.6205113530158997,2.0235753059387207,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931676129170477,-0.9560610601507209,0,0,-0.00269261933863163,1.0,0.015468835830688477
1.2852890491485596,8,0.6205708980560303,2.0236079692840576,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931890017267745,-0.9560545012008768,0,0,-0.002726250793784857,1.0,0.01516270637512207
1.3004517555236816,9,0.6204498410224915,2.023536205291748,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29314622592645656,-0.956067618019288,0,0,-0.002664585830643773,1.0,0.015527009963989258
1.315978765487671,10,0.6205523610115051,2.0235934257507324,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29318292265297197,-0.9560563654223853,0,0,-0.0026975807268172503,1.0,0.015545129776000977
1.3315238952636719,11,0.62052983045578,2.02358341217041,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931745189707393,-0.9560589424435483,0,0,-0.00270707905292511,1.0,0.015509366989135742
1.3470332622528076,12,0.620491623878479,2.0235612392425537,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931609555045309,-0.9560631015616441,0,0,-0.0027041593566536903,1.0,0.015367984771728516
1.3624012470245361,13,0.6205781698226929,2.023615598678589,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29319113158568205,-0.9560538480438783,0,0,-0.0027494158130139112,1.0,0.015499353408813477
1.3779006004333496,14,0.620540201663971,2.0235934257507324,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931776716942898,-0.9560579756583358,0,0,-0.002709911437705159,1.0,0.015212535858154297
1.393113136291504,15,0.62059086561203,2.0236127376556396,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931969929650938,-0.9560520505266576,0,0,-0.002703313482925296,1.0,0.015567779541015625
1.4086809158325195,16,0.6205126047134399,2.023576259613037,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931680271783617,-0.9560609331210786,0,0,-0.002726675244048238,0.0,0.015134334564208984
1.4238152503967285,17,0.6205824017524719,2.023620843887329,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931922644577754,-0.956053500627513,0,0,-0.002758277580142021,0.0,0.01550745964050293
1.4393227100372314,18,0.6205574870109558,2.02360463142395,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931836523288026,-0.9560561416606997,0,0,-0.0027132502291351557,0.0,0.015500783920288086
1.4548234939575195,19,0.6206051111221313,2.0236363410949707,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.293200018759478,-0.9560511225867797,0,0,-0.002763113472610712,0.0,0.015428781509399414
1.470252275466919,20,0.6206135153770447,2.0236458778381348,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2932023849665314,-0.9560503969195022,0,0,-0.0027579052839428186,0.0,0.015538454055786133
1.485790729522705,21,0.6205328106880188,2.0235884189605713,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29317514295120595,-0.956058751100339,0,0,-0.002695706207305193,0.0,0.015538692474365234
1.5013294219970703,22,0.620577871799469,2.023608684539795,0.0,0.0,-0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29319191853266086,-0.9560536067120597,0,0,-0.0027272773440927267,0.0,0.015505790710449219
