k_omega,d_des,alpha_1,T_c1,alpha_2,T_c2,p_T_x_0,p_T_y_0,z,sigma,dt
0.55,0.9,0.65,0.9,0.9,2.5,0,0,-0.006190294865518808,"[0, 0]",0
t,tStep,p_a_x(t),p_a_y(t),p_T_x(t),p_T_y(t),pT_hat_x(t),pT_hat_y(t),P_11(t),P_12(t),P_21(t),P_22(t),q_1(t),q_2(t),xi_1(t),xi_2(t),varphi_x(t),varphi_y(t),u_x(t),u_y(t),z,sigma,dt
-0.18549013137817383,0,1.0917346477508545,1.9191023111343384,0.0,0.0,-1.25,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4944666321891816,-0.8691966116198847,0,0,-0.006272117607295513,1.0,1.3583941459655762
1.1733880043029785,1,1.09173583984375,1.9191251993179321,0.0,0.0,-1.25,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49446258473769616,-0.8691989141125965,0,0,-0.006261461414396763,1.0,0.014008522033691406
1.18739652633667,2,1.091728925704956,1.9191111326217651,0.0,0.0,-1.25,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4944629570335909,-0.8691987023239262,0,0,-0.006322380620986223,1.0,0.015491247177124023
1.202887773513794,3,1.0917829275131226,1.9190785884857178,0.0,0.0,-1.25,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4944877702627599,-0.8691845862994604,0,0,-0.006196287926286459,1.0,0.015499114990234375
1.2183868885040283,4,1.091753363609314,1.9191044569015503,0.0,0.0,-1.25,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4944726186659629,-0.8691932060190215,0,0,-0.006241913884878159,0.0,0.015538692474365234
1.2339255809783936,5,1.0918272733688354,1.9190856218338013,0.0,0.0,-1.25,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.494501574750582,-0.8691767326437095,0,0,-0.006135893519967794,0.0,0.015489816665649414
1.249415397644043,6,1.0917737483978271,1.919113039970398,0.0,0.0,-1.25,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49447792303452714,-0.869190188411869,0,0,-0.006154915783554316,0.0,0.015247106552124023
1.264662504196167,7,1.0917370319366455,1.9190912246704102,0.0,0.0,-1.25,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49446960610294055,-0.8691949198197161,0,0,-0.006272993981838226,0.0,0.01562809944152832
1.2802906036376953,8,1.091729760169983,1.919109582901001,0.0,0.0,-1.25,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4944635442377976,-0.8691983682795288,0,0,-0.006270884070545435,0.0,0.015501260757446289
1.2957918643951416,9,1.0917344093322754,1.9191157817840576,0.0,0.0,-1.25,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49446392843291026,-0.8691981497211633,0,0,-0.006264043506234884,0.0,0.01554727554321289
